"date","close","open","high","low","volume","change"
"06/01/2021","3.780,62","3.831,61","3.831,61","3.765,00","0,02K","-1,33"
"05/01/2021","3.831,61","3.915,00","3.915,95","3.805,00","0,70K","-2,13"
"04/01/2021","3.915,00","3.912,65","3.920,63","3.830,04","0,87K","1,96"
"01/01/2021","3.839,84","3.912,65","3.912,65","3.839,84","0,23K","-1,86"
"31/12/2020","3.912,65","3.912,00","3.920,63","3.839,84","1,24K","0,02"
"30/12/2020","3.912,00","3.851,85","3.922,62","3.824,84","1,27K","-0,15"
"29/12/2020","3.918,00","3.910,00","3.924,54","3.825,00","1,06K","0,20"
"28/12/2020","3.910,00","3.907,50","3.911,00","3.814,72","0,67K","2,10"
"25/12/2020","3.829,72","3.907,50","3.907,50","3.829,72","0,25K","0,00"
"24/12/2020","3.829,72","3.907,50","3.917,39","3.829,72","1,13K","-1,99"
"23/12/2020","3.907,50","3.615,00","3.917,06","3.615,00","0,71K","3,37"
"22/12/2020","3.780,00","3.615,00","3.789,97","3.615,00","0,01K","3,49"
"21/12/2020","3.652,50","3.615,00","3.771,66","3.615,00","0,03K","-2,47"
"18/12/2020","3.745,00","3.615,00","3.745,00","3.615,00","0,02K","2,53"
"17/12/2020","3.652,50","3.615,00","3.725,00","3.615,00","0,01K","-1,86"
"16/12/2020","3.721,68","3.725,00","3.725,00","3.721,68","0,00K","1,89"
"15/12/2020","3.652,50","3.953,22","3.956,57","3.652,50","0,02K","-7,60"
"14/12/2020","3.953,04","3.953,22","3.956,57","3.949,30","0,02K","0,09"
"11/12/2020","3.949,68","3.953,22","3.956,57","3.949,68","0,02K","0,00"
"10/12/2020","3.949,68","3.953,22","3.953,22","3.723,26","0,01K","0,00"
"09/12/2020","3.949,68","3.953,22","3.956,07","3.946,14","0,01K","0,09"
"08/12/2020","3.946,14","3.953,22","3.956,19","3.946,14","0,02K","-0,20"
"07/12/2020","3.954,24","3.953,22","3.956,97","3.951,28","0,01K","0,07"
"04/12/2020","3.951,28","3.953,22","3.960,27","3.949,68","0,01K","-0,05"
"03/12/2020","3.953,22","3.953,25","3.953,25","3.945,82","0,02K","0,09"
"02/12/2020","3.949,71","3.953,25","3.960,78","3.949,71","0,02K","-0,09"
"01/12/2020","3.953,25","3.953,25","3.953,25","3.953,25","","4,45"
"30/11/2020","3.785,00","3.953,25","3.953,25","3.781,69","0,01K","-4,26"
"27/11/2020","3.953,25","3.909,00","3.953,25","3.811,47","0,43K","1,13"
"26/11/2020","3.909,00","3.911,25","3.953,25","3.811,47","0,72K","-0,06"
"25/11/2020","3.911,25","3.940,00","3.953,25","3.761,44","0,68K","-0,73"
"24/11/2020","3.940,00","3.923,50","3.953,25","3.867,18","0,62K","0,42"
"23/11/2020","3.923,50","3.923,75","3.953,25","3.840,98","0,59K","-0,01"
"20/11/2020","3.923,75","3.922,13","3.953,25","3.840,98","1,49K","0,04"
"19/11/2020","3.922,13","3.917,50","3.953,25","3.844,20","1,45K","0,12"
"18/11/2020","3.917,50","3.939,50","3.970,00","3.835,27","1,29K","-0,56"
"17/11/2020","3.939,50","3.953,25","3.975,00","3.873,09","1,28K","-0,47"
"16/11/2020","3.958,00","3.953,25","3.975,00","3.911,16","0,81K","0,09"
"13/11/2020","3.954,50","3.952,00","3.960,00","3.903,77","1,13K","0,06"
"12/11/2020","3.952,00","3.946,50","3.953,25","3.888,80","1,20K","0,14"
"11/11/2020","3.946,50","3.935,00","3.953,25","3.874,36","1,24K","-0,17"
"10/11/2020","3.953,25","3.935,00","3.953,25","3.874,36","1,20K","0,46"
"09/11/2020","3.935,00","3.942,50","3.953,28","3.874,84","0,87K","-0,19"
"06/11/2020","3.942,50","3.943,35","3.953,30","3.880,00","1,31K","-0,02"
"05/11/2020","3.943,35","3.950,92","3.953,30","3.893,46","1,29K","-0,19"
"04/11/2020","3.950,92","3.956,25","3.956,25","3.900,63","1,31K","-0,13"
"03/11/2020","3.956,25","3.955,00","3.956,25","3.905,06","0,67K","0,03"
"02/11/2020","3.955,00","3.939,50","3.955,00","3.905,00","0,59K","0,39"
"30/10/2020","3.939,50","3.962,50","3.962,50","3.897,25","1,31K","-0,58"
"29/10/2020","3.962,50","3.975,00","3.975,00","3.922,60","1,29K","-0,31"
"28/10/2020","3.975,00","3.974,00","3.975,00","3.938,30","1,30K","0,03"
"27/10/2020","3.974,00","3.941,00","3.974,00","3.941,00","1,26K","0,84"
"26/10/2020","3.941,00","3.933,18","3.954,00","3.904,24","0,82K","0,20"
"23/10/2020","3.933,18","3.936,00","3.947,77","3.920,00","0,64K","-0,07"
"22/10/2020","3.936,00","3.935,00","3.943,23","3.923,00","1,17K","0,03"
"21/10/2020","3.935,00","3.941,00","3.949,66","3.926,99","1,31K","-0,15"
"20/10/2020","3.941,00","3.932,50","3.951,96","3.929,64","1,30K","-0,22"
"19/10/2020","3.949,66","3.932,50","3.949,66","3.930,37","0,66K","0,44"
"16/10/2020","3.932,50","3.917,50","3.945,37","3.904,24","1,44K","0,38"
"15/10/2020","3.917,50","3.916,00","3.927,61","3.915,00","1,28K","0,04"
"14/10/2020","3.916,00","3.910,00","3.927,61","3.908,51","1,29K","0,15"
"13/10/2020","3.910,00","3.895,00","3.917,50","3.893,51","0,70K","0,39"
"12/10/2020","3.895,00","3.897,50","3.910,86","3.891,98","0,56K","-0,41"
"09/10/2020","3.910,86","3.897,50","3.910,86","3.891,98","0,54K","0,34"
"08/10/2020","3.897,50","3.892,50","3.910,86","3.891,24","0,65K","0,13"
"07/10/2020","3.892,50","3.890,50","3.906,93","3.889,75","0,63K","0,05"
"06/10/2020","3.890,50","3.897,50","3.912,21","3.889,68","0,65K","-0,18"
"05/10/2020","3.897,50","3.895,00","3.912,21","3.889,68","0,52K","0,06"
"02/10/2020","3.895,00","3.895,75","3.904,68","3.889,68","0,88K","-0,02"
"01/10/2020","3.895,75","3.891,50","3.909,25","3.889,68","0,95K","0,11"
"30/09/2020","3.891,50","3.894,00","3.905,00","3.882,84","1,33K","-0,06"
"29/09/2020","3.894,00","3.886,50","3.902,50","3.873,21","1,43K","0,19"
"28/09/2020","3.886,50","3.888,57","3.900,31","3.873,57","0,74K","0,00"
"25/09/2020","3.886,50","3.880,00","3.890,51","3.871,90","1,27K","0,17"
"24/09/2020","3.880,00","3.880,50","3.886,90","3.862,74","1,30K","-0,01"
"23/09/2020","3.880,50","3.886,00","3.888,02","3.860,00","1,27K","-0,14"
"22/09/2020","3.886,00","3.880,00","3.888,02","3.857,67","1,27K","0,15"
"21/09/2020","3.880,00","3.872,50","3.881,53","3.843,84","0,87K","0,19"
"18/09/2020","3.872,50","3.872,56","3.872,56","3.843,84","1,28K","0,00"
"17/09/2020","3.872,56","3.865,00","3.875,00","3.831,22","1,27K","0,20"
"16/09/2020","3.865,00","3.864,00","3.865,00","3.830,00","1,32K","0,03"
"15/09/2020","3.864,00","3.871,00","3.871,00","3.828,84","1,27K","-0,18"
"14/09/2020","3.871,00","3.865,00","3.871,05","3.829,50","0,79K","0,16"
"11/09/2020","3.865,00","3.860,00","3.868,00","3.835,07","0,65K","0,39"
"10/09/2020","3.850,07","3.860,00","3.872,00","3.830,00","0,61K","-0,10"
"09/09/2020","3.853,87","3.860,00","3.865,00","3.833,00","0,62K","-0,16"
"08/09/2020","3.860,00","3.853,00","3.860,00","3.804,60","0,62K","0,18"
"07/09/2020","3.853,00","3.853,72","3.853,72","3.804,60","0,57K","-0,02"
"04/09/2020","3.853,72","3.851,05","3.855,00","3.801,35","0,65K","0,98"
"03/09/2020","3.816,33","3.839,56","3.855,00","3.799,26","0,82K","-0,61"
"02/09/2020","3.839,56","3.835,00","3.841,00","3.784,26","1,24K","0,12"
"01/09/2020","3.835,00","3.854,00","3.854,00","3.770,84","1,10K","-0,49"
"31/08/2020","3.854,00","3.853,00","3.854,00","3.808,42","0,76K","0,03"
"28/08/2020","3.853,00","3.852,50","3.853,00","3.808,42","1,28K","0,84"
"27/08/2020","3.820,77","3.852,50","3.852,50","3.804,99","1,27K","-0,82"
"26/08/2020","3.852,50","3.850,00","3.852,50","3.797,36","1,15K","0,06"
"25/08/2020","3.850,00","3.803,46","3.850,00","3.794,14","1,21K","0,04"
"24/08/2020","3.848,50","3.848,47","3.849,08","3.788,46","0,54K","0,00"
"21/08/2020","3.848,47","3.842,50","3.850,00","3.781,11","0,66K","0,16"
"20/08/2020","3.842,50","3.835,00","3.844,49","3.769,01","0,54K","0,20"
"19/08/2020","3.835,00","3.806,66","3.840,60","3.714,00","0,52K","0,00"
"18/08/2020","3.835,00","3.847,50","3.847,50","3.776,27","0,37K","-0,32"
"17/08/2020","3.847,50","3.826,65","3.847,50","3.791,66","0,32K","0,12"
"14/08/2020","3.842,82","3.855,00","3.855,00","3.811,00","1,27K","-0,32"
"13/08/2020","3.855,00","3.852,50","3.857,50","3.797,50","1,30K","0,06"
"12/08/2020","3.852,50","3.847,50","3.855,00","3.797,50","1,30K","1,39"
"11/08/2020","3.799,62","3.847,50","3.848,09","3.791,95","1,30K","-1,24"
"10/08/2020","3.847,50","3.843,50","3.847,50","3.784,65","0,78K","0,10"
"07/08/2020","3.843,50","3.835,00","3.843,59","3.781,81","0,65K","0,22"
"06/08/2020","3.835,00","3.847,50","3.847,50","3.781,81","0,66K","-0,32"
"05/08/2020","3.847,50","3.850,00","3.850,00","3.800,90","0,94K","-0,06"
"04/08/2020","3.850,00","3.847,50","3.850,00","3.802,09","1,03K","0,06"
"03/08/2020","3.847,50","3.837,50","3.850,00","3.800,00","0,53K","0,26"
"31/07/2020","3.837,50","3.838,57","3.851,08","3.818,85","1,27K","-0,03"
"30/07/2020","3.838,57","3.841,15","3.852,50","3.800,00","0,84K","-0,07"
"29/07/2020","3.841,15","3.850,00","3.850,00","3.800,00","0,50K","-0,23"
"28/07/2020","3.850,00","3.851,00","3.851,00","3.802,20","0,67K","-0,03"
"27/07/2020","3.851,00","3.818,85","3.851,08","3.802,20","0,31K","0,00"
"24/07/2020","3.851,11","3.852,50","3.852,50","3.800,50","1,20K","0,74"
"23/07/2020","3.822,82","3.852,50","3.852,50","3.807,82","1,22K","-0,77"
"22/07/2020","3.852,50","3.856,01","3.856,01","3.813,56","1,28K","-0,09"
"21/07/2020","3.856,01","3.862,50","3.863,50","3.820,00","0,95K","-0,17"
"20/07/2020","3.862,50","3.866,25","3.867,50","3.820,00","0,64K","0,08"
"17/07/2020","3.859,37","3.865,00","3.870,00","3.830,00","1,19K","-0,15"
"16/07/2020","3.865,00","3.867,50","3.868,50","3.831,00","1,30K","-0,06"
"15/07/2020","3.867,50","3.869,00","3.869,00","3.832,00","1,30K","-0,04"
"14/07/2020","3.869,00","3.865,48","3.872,50","3.837,50","1,06K","0,09"
"13/07/2020","3.865,48","3.867,50","3.870,50","3.844,89","0,51K","-0,05"
"10/07/2020","3.867,50","3.867,50","3.867,50","3.837,50","1,28K","0,00"
"09/07/2020","3.867,50","3.872,50","3.872,50","3.825,00","1,31K","-0,13"
"08/07/2020","3.872,50","3.871,00","3.872,50","3.840,00","1,30K","0,04"
"07/07/2020","3.871,00","3.865,00","3.871,00","3.847,00","1,30K","0,16"
"06/07/2020","3.865,00","3.870,00","3.870,72","3.849,00","0,83K","-0,13"
"03/07/2020","3.870,00","3.867,50","3.872,50","3.850,00","0,28K","0,02"
"02/07/2020","3.869,05","3.867,50","3.872,50","3.850,00","0,60K","0,04"
"01/07/2020","3.867,50","3.871,50","3.877,50","3.845,00","1,08K","-0,06"
"30/06/2020","3.870,00","3.871,50","3.876,04","3.850,00","1,24K","0,03"
"29/06/2020","3.869,00","3.871,50","3.877,54","3.840,00","0,84K","0,00"
"26/06/2020","3.869,05","3.871,50","3.871,50","3.850,00","1,19K","-0,06"
"25/06/2020","3.871,50","3.872,50","3.877,54","3.847,45","1,20K","-0,03"
"24/06/2020","3.872,50","3.872,00","3.872,50","3.845,00","0,80K","0,01"
"23/06/2020","3.872,00","3.870,80","3.882,04","3.840,00","0,75K","0,03"
"22/06/2020","3.870,80","3.845,00","3.872,50","3.840,00","0,04K","0,67"
"19/06/2020","3.845,00","3.847,50","3.861,55","3.844,93","1,29K","-0,06"
"18/06/2020","3.847,50","3.842,50","3.859,93","3.835,55","1,32K","0,13"
"17/06/2020","3.842,50","3.839,00","3.857,05","3.825,50","1,29K","0,09"
"16/06/2020","3.839,00","3.833,38","3.851,56","3.825,00","1,17K","0,15"
"15/06/2020","3.833,38","3.835,00","3.858,05","3.818,80","0,84K","-0,04"
"12/06/2020","3.835,00","3.825,00","3.846,57","3.806,61","1,11K","0,26"
"11/06/2020","3.825,00","3.810,00","3.825,00","3.791,51","0,97K","0,39"
"10/06/2020","3.810,00","3.811,50","3.814,10","3.767,48","1,12K","-0,04"
"09/06/2020","3.811,50","3.810,00","3.820,10","3.767,48","1,30K","0,04"
"08/06/2020","3.810,00","3.797,50","3.811,00","3.742,58","0,76K","0,33"
"05/06/2020","3.797,50","3.781,58","3.797,50","3.742,50","1,30K","0,42"
"04/06/2020","3.781,58","3.800,50","3.803,25","3.742,50","1,30K","-0,50"
"03/06/2020","3.800,50","3.801,00","3.801,00","3.750,00","1,32K","-0,01"
"02/06/2020","3.801,00","3.806,13","3.806,50","3.769,00","1,33K","-0,13"
"01/06/2020","3.806,13","3.815,00","3.815,00","3.790,00","0,80K","-0,23"
"29/05/2020","3.815,00","3.812,50","3.815,00","3.770,00","1,31K","0,07"
"28/05/2020","3.812,50","3.822,74","3.822,74","3.800,00","1,29K","-0,27"
"27/05/2020","3.822,74","3.821,25","3.825,50","3.801,02","1,29K","0,04"
"26/05/2020","3.821,25","3.822,00","3.822,00","3.802,50","0,77K","-0,02"
"25/05/2020","3.822,00","3.820,70","3.825,75","3.810,43","0,55K","-0,03"
"22/05/2020","3.823,00","3.815,00","3.823,50","3.804,91","0,50K","0,21"
"21/05/2020","3.815,00","3.815,00","3.820,00","3.815,00","0,64K","0,00"
"20/05/2020","3.815,00","3.838,60","3.838,60","3.811,60","0,26K","-0,61"
"19/05/2020","3.838,60","3.829,48","3.838,68","3.809,61","0,49K","0,24"
"18/05/2020","3.829,48","3.836,43","3.838,68","3.815,00","0,05K","-0,11"
"15/05/2020","3.833,85","3.833,32","3.837,28","3.815,00","0,03K","0,01"
"14/05/2020","3.833,32","3.834,22","3.834,22","3.798,36","0,17K","-0,02"
"13/05/2020","3.834,22","3.834,35","3.834,35","3.810,00","0,03K","0,00"
"12/05/2020","3.834,35","3.830,00","3.835,00","3.808,72","0,36K","0,11"
"11/05/2020","3.830,00","3.817,50","3.830,00","3.803,80","0,57K","0,39"
"08/05/2020","3.815,00","3.818,28","3.818,28","3.796,64","0,10K","-0,09"
"07/05/2020","3.818,28","3.815,30","3.818,28","3.738,21","0,03K","0,44"
"06/05/2020","3.801,40","3.807,40","3.821,74","3.792,41","0,03K","-0,16"
"05/05/2020","3.807,40","3.821,00","3.821,00","3.786,62","0,64K","-0,36"
"04/05/2020","3.821,00","3.798,50","3.821,00","3.775,00","0,48K","0,20"
"01/05/2020","3.813,25","3.801,50","3.813,35","3.775,00","0,94K","0,31"
"30/04/2020","3.801,50","3.791,22","3.813,36","3.775,00","0,41K","0,27"
"29/04/2020","3.791,22","3.795,00","3.829,10","3.775,00","0,69K","-0,10"
"28/04/2020","3.795,00","3.797,50","3.812,59","3.775,00","0,87K","-0,28"
"27/04/2020","3.805,55","3.797,50","3.819,59","3.775,00","0,71K","0,21"
"24/04/2020","3.797,50","3.790,50","3.810,09","3.775,00","0,93K","0,18"
"23/04/2020","3.790,50","3.793,00","3.816,59","3.775,00","0,64K","-0,07"
"22/04/2020","3.793,00","3.787,00","3.804,60","3.775,00","0,76K","0,16"
"21/04/2020","3.787,00","3.783,00","3.800,61","3.768,00","0,59K","0,11"
"20/04/2020","3.783,00","3.776,50","3.794,62","3.750,00","0,55K","0,17"
"17/04/2020","3.776,50","3.778,00","3.794,12","3.745,00","0,98K","-0,04"
"16/04/2020","3.778,00","3.778,50","3.787,13","3.745,00","1,29K","-0,01"
"15/04/2020","3.778,50","3.770,00","3.778,50","3.750,00","1,33K","0,23"
"14/04/2020","3.770,00","3.764,77","3.778,00","3.750,00","1,33K","-0,17"
"13/04/2020","3.776,44","3.764,77","3.776,44","3.757,50","0,80K","0,31"
"10/04/2020","3.764,77","3.765,00","3.776,44","3.750,00","0,74K","-0,01"
"09/04/2020","3.765,00","3.778,50","3.780,75","3.750,00","1,26K","-0,36"
"08/04/2020","3.778,50","3.768,63","3.780,76","3.755,00","1,32K","0,26"
"07/04/2020","3.768,63","3.775,00","3.781,50","3.752,00","0,77K","-0,17"
"06/04/2020","3.775,00","3.774,65","3.779,75","3.755,00","0,48K","0,04"
"03/04/2020","3.773,50","3.771,75","3.795,25","3.749,00","1,12K","0,05"
"02/04/2020","3.771,75","3.774,50","3.789,04","3.750,00","0,47K","-0,07"
"01/04/2020","3.774,50","3.757,73","3.774,50","3.745,00","0,89K","0,45"
"31/03/2020","3.757,73","3.770,00","3.782,76","3.724,00","1,30K","-0,33"
"30/03/2020","3.770,00","3.754,50","3.770,00","3.652,50","0,88K","0,41"
"27/03/2020","3.754,50","3.755,00","3.766,15","3.722,00","0,67K","-0,01"
"26/03/2020","3.755,00","3.764,00","3.776,75","3.652,50","0,63K","2,81"
"25/03/2020","3.652,50","3.764,00","3.772,36","3.652,50","0,64K","-2,96"
"24/03/2020","3.764,00","3.762,50","3.769,50","3.743,10","0,56K","0,04"
"23/03/2020","3.762,50","3.774,77","3.774,77","3.728,55","0,54K","-0,07"
"20/03/2020","3.765,00","3.775,00","3.775,00","3.754,41","0,60K","-0,26"
"19/03/2020","3.775,00","3.745,00","3.778,50","3.730,60","0,63K","0,80"
"18/03/2020","3.745,00","3.733,75","3.745,00","3.682,93","0,64K","0,30"
"17/03/2020","3.733,75","3.732,00","3.733,75","3.652,50","0,60K","0,05"
"16/03/2020","3.732,00","3.694,40","3.732,00","3.647,46","0,03K","0,51"
"13/03/2020","3.713,00","3.701,00","3.713,86","3.651,71","0,60K","0,32"
"12/03/2020","3.701,00","3.693,50","3.701,00","3.650,00","0,77K","0,20"
"11/03/2020","3.693,50","3.690,50","3.701,38","3.625,00","1,31K","0,08"
"10/03/2020","3.690,50","3.682,50","3.693,91","3.630,00","1,31K","0,22"
"09/03/2020","3.682,50","3.692,50","3.701,38","3.629,87","0,81K","-0,27"
"06/03/2020","3.692,50","3.704,00","3.704,00","3.655,50","1,31K","-0,31"
"05/03/2020","3.704,00","3.706,00","3.723,50","3.650,00","1,30K","1,41"
"04/03/2020","3.652,50","3.696,90","3.706,00","3.652,50","1,20K","-1,20"
"03/03/2020","3.696,90","3.710,00","3.710,00","3.652,50","1,30K","-0,35"
"02/03/2020","3.710,00","3.693,04","3.723,50","3.652,50","0,85K","0,19"
"28/02/2020","3.703,00","3.725,00","3.726,05","3.698,37","0,26K","-0,59"
"27/02/2020","3.725,00","3.730,00","3.731,90","3.652,50","0,65K","-0,13"
"26/02/2020","3.730,00","3.732,50","3.736,81","3.652,50","1,15K","-0,07"
"25/02/2020","3.732,50","3.731,00","3.736,80","3.650,00","1,29K","0,04"
"24/02/2020","3.731,00","3.736,00","3.743,30","3.652,50","0,88K","-0,13"
"21/02/2020","3.736,00","3.737,75","3.752,44","3.694,90","0,60K","-0,05"
"20/02/2020","3.737,75","3.727,89","3.744,53","3.652,50","1,34K","0,26"
"19/02/2020","3.727,89","3.725,00","3.739,31","3.652,50","1,33K","2,06"
"18/02/2020","3.652,50","3.725,00","3.734,33","3.652,50","0,96K","-1,91"
"17/02/2020","3.723,68","3.725,00","3.729,00","3.650,00","0,61K","-0,04"
"14/02/2020","3.725,00","3.722,50","3.725,50","3.650,00","0,68K","0,07"
"13/02/2020","3.722,50","3.717,50","3.722,50","3.652,50","0,54K","0,13"
"12/02/2020","3.717,50","3.715,00","3.717,50","3.650,00","0,69K","0,07"
"11/02/2020","3.715,00","3.712,50","3.719,85","3.652,50","0,50K","0,07"
"10/02/2020","3.712,50","3.682,88","3.712,50","3.650,00","0,51K","0,13"
"07/02/2020","3.707,50","3.702,50","3.707,50","3.660,00","0,71K","0,14"
"06/02/2020","3.702,50","3.697,50","3.702,50","3.649,55","1,11K","0,14"
"05/02/2020","3.697,50","3.696,50","3.697,50","3.649,55","1,31K","0,03"
"04/02/2020","3.696,50","3.687,50","3.696,50","3.620,00","1,32K","0,24"
"03/02/2020","3.687,50","3.685,00","3.694,90","3.622,46","0,60K","1,26"
"31/01/2020","3.641,50","3.687,50","3.687,50","3.626,54","0,69K","-0,30"
"30/01/2020","3.652,50","3.687,50","3.690,91","3.625,00","1,16K","-0,95"
"29/01/2020","3.687,50","3.692,50","3.692,50","3.625,00","0,91K","-0,14"
"28/01/2020","3.692,50","3.694,50","3.695,40","3.625,00","1,18K","-0,05"
"27/01/2020","3.694,50","3.697,50","3.697,50","3.645,00","0,88K","0,91"
"24/01/2020","3.661,35","3.685,00","3.697,50","3.645,00","0,96K","-0,64"
"23/01/2020","3.685,00","3.700,00","3.700,00","3.645,00","1,27K","-0,41"
"22/01/2020","3.700,00","3.682,50","3.710,85","3.650,00","1,28K","1,30"
"21/01/2020","3.652,50","3.682,50","3.710,00","3.650,00","1,21K","-0,81"
"20/01/2020","3.682,50","3.722,50","3.722,50","3.650,00","0,84K","-1,07"
"17/01/2020","3.722,50","3.714,00","3.722,50","3.686,43","0,99K","0,57"
"16/01/2020","3.701,43","3.716,00","3.716,00","3.652,50","1,28K","-0,39"
"15/01/2020","3.716,00","3.712,50","3.716,11","3.652,50","1,28K","0,09"
"14/01/2020","3.712,50","3.716,50","3.716,50","3.650,00","1,28K","-0,11"
"13/01/2020","3.716,50","3.721,25","3.721,25","3.650,00","1,00K","-0,13"
"10/01/2020","3.721,25","3.720,00","3.722,50","3.650,00","1,25K","0,03"
"09/01/2020","3.720,00","3.710,00","3.720,00","3.650,00","1,24K","0,27"
"08/01/2020","3.710,00","3.705,50","3.711,40","3.650,00","0,87K","0,12"
"07/01/2020","3.705,50","3.700,00","3.707,50","3.652,50","1,30K","0,15"
"06/01/2020","3.700,00","3.694,00","3.700,00","3.636,95","0,81K","0,16"
"03/01/2020","3.694,00","3.690,00","3.694,00","3.615,00","0,66K","0,11"
"02/01/2020","3.690,00","3.691,00","3.692,65","3.627,27","1,25K","1,03"
"01/01/2020","3.652,50","3.691,00","3.691,00","3.642,27","1,08K","0,00"
